bd_Start_time,bd_FC_Before_Start,station_number,daily_sum,station_name
7/18/2015,-33,14015,0,DARWIN AIRPORT
7/19/2015,-9,14015,0,DARWIN AIRPORT
7/20/2015,15,14015,0,DARWIN AIRPORT
7/21/2015,39,14015,0,DARWIN AIRPORT
7/22/2015,63,14015,0,DARWIN AIRPORT
7/23/2015,87,14015,0,DARWIN AIRPORT
7/24/2015,111,14015,0,DARWIN AIRPORT
7/25/2015,135,14015,0,DARWIN AIRPORT
7/26/2015,159,14015,0,DARWIN AIRPORT
7/18/2015,-33,17126,0,MARREE AERO
7/19/2015,-9,17126,0,MARREE AERO
7/20/2015,15,17126,0,MARREE AERO
7/21/2015,39,17126,0,MARREE AERO
7/22/2015,63,17126,0,MARREE AERO
7/23/2015,87,17126,0,MARREE AERO
7/24/2015,111,17126,0,MARREE AERO
7/25/2015,135,17126,0,MARREE AERO
7/26/2015,159,17126,0,MARREE AERO
7/18/2015,-33,32040,0,TOWNSVILLE AERO
7/19/2015,-9,32040,0,TOWNSVILLE AERO
7/20/2015,15,32040,0,TOWNSVILLE AERO
7/21/2015,39,32040,0,TOWNSVILLE AERO
7/22/2015,63,32040,0,TOWNSVILLE AERO
7/23/2015,87,32040,0,TOWNSVILLE AERO
7/24/2015,111,32040,0,TOWNSVILLE AERO
7/25/2015,135,32040,0,TOWNSVILLE AERO
7/26/2015,159,32040,0,TOWNSVILLE AERO
7/19/2015,-33,14015,0,DARWIN AIRPORT
7/20/2015,-9,14015,0,DARWIN AIRPORT
7/21/2015,15,14015,0,DARWIN AIRPORT
7/22/2015,39,14015,0,DARWIN AIRPORT
7/23/2015,63,14015,0,DARWIN AIRPORT
7/24/2015,87,14015,0,DARWIN AIRPORT
7/25/2015,111,14015,0,DARWIN AIRPORT
7/26/2015,135,14015,0,DARWIN AIRPORT
7/27/2015,159,14015,0,DARWIN AIRPORT
7/19/2015,-33,17126,0,MARREE AERO
7/20/2015,-9,17126,0,MARREE AERO
7/21/2015,15,17126,0,MARREE AERO
7/22/2015,39,17126,0,MARREE AERO
7/23/2015,63,17126,0,MARREE AERO
7/24/2015,87,17126,0,MARREE AERO
7/25/2015,111,17126,0,MARREE AERO
7/26/2015,135,17126,0,MARREE AERO
7/27/2015,159,17126,0,MARREE AERO
7/20/2015,-33,14015,0,DARWIN AIRPORT
7/21/2015,-9,14015,0,DARWIN AIRPORT
7/22/2015,15,14015,0,DARWIN AIRPORT
7/23/2015,39,14015,0,DARWIN AIRPORT
7/24/2015,63,14015,0,DARWIN AIRPORT
7/25/2015,87,14015,0,DARWIN AIRPORT
7/26/2015,111,14015,0,DARWIN AIRPORT
7/27/2015,135,14015,0,DARWIN AIRPORT
7/28/2015,159,14015,0,DARWIN AIRPORT
7/20/2015,-33,17126,0,MARREE AERO
7/21/2015,-9,17126,0,MARREE AERO
7/22/2015,15,17126,0,MARREE AERO
7/23/2015,39,17126,0,MARREE AERO
7/24/2015,63,17126,0,MARREE AERO
7/25/2015,87,17126,0,MARREE AERO
7/26/2015,111,17126,0,MARREE AERO
7/27/2015,135,17126,0,MARREE AERO
7/28/2015,159,17126,0,MARREE AERO
7/20/2015,-33,32040,0,TOWNSVILLE AERO
7/21/2015,-9,32040,0,TOWNSVILLE AERO
7/22/2015,15,32040,0,TOWNSVILLE AERO
7/23/2015,39,32040,0,TOWNSVILLE AERO
7/24/2015,63,32040,0,TOWNSVILLE AERO
7/25/2015,87,32040,0,TOWNSVILLE AERO
7/26/2015,111,32040,0,TOWNSVILLE AERO
7/27/2015,135,32040,0,TOWNSVILLE AERO
7/28/2015,159,32040,0,TOWNSVILLE AERO
7/21/2015,-33,14015,0,DARWIN AIRPORT
7/22/2015,-9,14015,0,DARWIN AIRPORT
7/23/2015,15,14015,0,DARWIN AIRPORT
7/24/2015,39,14015,0,DARWIN AIRPORT
7/25/2015,63,14015,0,DARWIN AIRPORT
7/26/2015,87,14015,0,DARWIN AIRPORT
7/27/2015,111,14015,0,DARWIN AIRPORT
7/28/2015,135,14015,0,DARWIN AIRPORT
7/29/2015,159,14015,0,DARWIN AIRPORT
7/21/2015,-33,17126,0,MARREE AERO
7/22/2015,-9,17126,0,MARREE AERO
7/23/2015,15,17126,0,MARREE AERO
7/24/2015,39,17126,0,MARREE AERO
7/25/2015,63,17126,0,MARREE AERO
7/26/2015,87,17126,0,MARREE AERO
7/27/2015,111,17126,0,MARREE AERO
7/28/2015,135,17126,0,MARREE AERO
7/29/2015,159,17126,0,MARREE AERO
7/21/2015,-33,32040,0,TOWNSVILLE AERO
7/22/2015,-9,32040,0,TOWNSVILLE AERO
7/23/2015,15,32040,0,TOWNSVILLE AERO
7/24/2015,39,32040,0,TOWNSVILLE AERO
7/25/2015,63,32040,0,TOWNSVILLE AERO
7/26/2015,87,32040,0,TOWNSVILLE AERO
7/27/2015,111,32040,0,TOWNSVILLE AERO
7/28/2015,135,32040,0,TOWNSVILLE AERO
7/29/2015,159,32040,0,TOWNSVILLE AERO
7/22/2015,-33,14015,0,DARWIN AIRPORT
7/23/2015,-9,14015,0,DARWIN AIRPORT
7/24/2015,15,14015,0,DARWIN AIRPORT
7/25/2015,39,14015,0,DARWIN AIRPORT
7/26/2015,63,14015,0,DARWIN AIRPORT
7/27/2015,87,14015,0,DARWIN AIRPORT
7/28/2015,111,14015,0,DARWIN AIRPORT
7/29/2015,135,14015,0,DARWIN AIRPORT
7/30/2015,159,14015,0,DARWIN AIRPORT
7/22/2015,-33,17126,0,MARREE AERO
7/23/2015,-9,17126,0,MARREE AERO
7/24/2015,15,17126,0,MARREE AERO
7/25/2015,39,17126,0,MARREE AERO
7/26/2015,63,17126,0,MARREE AERO
7/27/2015,87,17126,0,MARREE AERO
7/28/2015,111,17126,0,MARREE AERO
7/29/2015,135,17126,0,MARREE AERO
7/30/2015,159,17126,0,MARREE AERO
7/22/2015,-33,32040,0,TOWNSVILLE AERO
7/23/2015,-9,32040,0,TOWNSVILLE AERO
7/24/2015,15,32040,0,TOWNSVILLE AERO
7/25/2015,39,32040,0,TOWNSVILLE AERO
7/26/2015,63,32040,0,TOWNSVILLE AERO
7/27/2015,87,32040,0,TOWNSVILLE AERO
7/28/2015,111,32040,0,TOWNSVILLE AERO
7/29/2015,135,32040,0,TOWNSVILLE AERO
7/30/2015,159,32040,0,TOWNSVILLE AERO
7/23/2015,-33,14015,0,DARWIN AIRPORT
7/24/2015,-9,14015,0,DARWIN AIRPORT
7/25/2015,15,14015,0,DARWIN AIRPORT
7/26/2015,39,14015,0,DARWIN AIRPORT
7/27/2015,63,14015,0,DARWIN AIRPORT
7/28/2015,87,14015,0,DARWIN AIRPORT
7/29/2015,111,14015,0,DARWIN AIRPORT
7/30/2015,135,14015,0,DARWIN AIRPORT
7/31/2015,159,14015,0,DARWIN AIRPORT
7/23/2015,-33,17126,0,MARREE AERO
7/24/2015,-9,17126,0,MARREE AERO
7/25/2015,15,17126,0,MARREE AERO
7/26/2015,39,17126,0,MARREE AERO
7/27/2015,63,17126,0,MARREE AERO
7/28/2015,87,17126,0,MARREE AERO
7/29/2015,111,17126,0,MARREE AERO
7/30/2015,135,17126,0,MARREE AERO
7/31/2015,159,17126,0,MARREE AERO
7/23/2015,-33,32040,0,TOWNSVILLE AERO
7/24/2015,-9,32040,0,TOWNSVILLE AERO
7/25/2015,15,32040,0,TOWNSVILLE AERO
7/26/2015,39,32040,0,TOWNSVILLE AERO
7/27/2015,63,32040,0,TOWNSVILLE AERO
7/28/2015,87,32040,0,TOWNSVILLE AERO
7/29/2015,111,32040,0,TOWNSVILLE AERO
7/30/2015,135,32040,0,TOWNSVILLE AERO
7/31/2015,159,32040,0,TOWNSVILLE AERO
7/24/2015,-33,14015,0,DARWIN AIRPORT
7/25/2015,-9,14015,0,DARWIN AIRPORT
7/26/2015,15,14015,0,DARWIN AIRPORT
7/27/2015,39,14015,0,DARWIN AIRPORT
7/28/2015,63,14015,0,DARWIN AIRPORT
7/29/2015,87,14015,0,DARWIN AIRPORT
7/30/2015,111,14015,0,DARWIN AIRPORT
7/31/2015,135,14015,0,DARWIN AIRPORT
8/1/2015,159,14015,0,DARWIN AIRPORT
7/24/2015,-33,17126,0,MARREE AERO
7/25/2015,-9,17126,0,MARREE AERO
7/26/2015,15,17126,0,MARREE AERO
7/27/2015,39,17126,0,MARREE AERO
7/28/2015,63,17126,0,MARREE AERO
7/29/2015,87,17126,0,MARREE AERO
7/30/2015,111,17126,0,MARREE AERO
7/31/2015,135,17126,0,MARREE AERO
8/1/2015,159,17126,0,MARREE AERO
7/24/2015,-33,32040,0,TOWNSVILLE AERO
7/25/2015,-9,32040,0,TOWNSVILLE AERO
7/26/2015,15,32040,0,TOWNSVILLE AERO
7/27/2015,39,32040,0,TOWNSVILLE AERO
7/28/2015,63,32040,0,TOWNSVILLE AERO
7/29/2015,87,32040,0,TOWNSVILLE AERO
7/30/2015,111,32040,0,TOWNSVILLE AERO
7/31/2015,135,32040,0,TOWNSVILLE AERO
8/1/2015,159,32040,0,TOWNSVILLE AERO
7/25/2015,-33,14015,0,DARWIN AIRPORT
7/26/2015,-9,14015,0,DARWIN AIRPORT
7/27/2015,15,14015,0,DARWIN AIRPORT
7/28/2015,39,14015,0,DARWIN AIRPORT
7/29/2015,63,14015,0,DARWIN AIRPORT
7/30/2015,87,14015,0,DARWIN AIRPORT
7/31/2015,111,14015,0,DARWIN AIRPORT
8/1/2015,135,14015,0,DARWIN AIRPORT
8/2/2015,159,14015,0,DARWIN AIRPORT
7/25/2015,-33,17126,0,MARREE AERO
7/26/2015,-9,17126,0,MARREE AERO
7/27/2015,15,17126,0,MARREE AERO
7/28/2015,39,17126,0,MARREE AERO
7/29/2015,63,17126,0,MARREE AERO
7/30/2015,87,17126,0,MARREE AERO
7/31/2015,111,17126,0,MARREE AERO
8/1/2015,135,17126,0,MARREE AERO
8/2/2015,159,17126,0,MARREE AERO
7/25/2015,-33,32040,0,TOWNSVILLE AERO
7/26/2015,-9,32040,0,TOWNSVILLE AERO
7/27/2015,15,32040,0,TOWNSVILLE AERO
7/28/2015,39,32040,0,TOWNSVILLE AERO
7/29/2015,63,32040,0,TOWNSVILLE AERO
7/30/2015,87,32040,0,TOWNSVILLE AERO
7/31/2015,111,32040,0,TOWNSVILLE AERO
8/1/2015,135,32040,0,TOWNSVILLE AERO
8/2/2015,159,32040,0,TOWNSVILLE AERO
7/26/2015,-33,14015,0,DARWIN AIRPORT
7/27/2015,-9,14015,0,DARWIN AIRPORT
7/28/2015,15,14015,0,DARWIN AIRPORT
7/29/2015,39,14015,0,DARWIN AIRPORT
7/30/2015,63,14015,0,DARWIN AIRPORT
7/31/2015,87,14015,0,DARWIN AIRPORT
8/1/2015,111,14015,0,DARWIN AIRPORT
8/2/2015,135,14015,0,DARWIN AIRPORT
8/3/2015,159,14015,0,DARWIN AIRPORT
7/26/2015,-33,17126,0,MARREE AERO
7/27/2015,-9,17126,0,MARREE AERO
7/28/2015,15,17126,0,MARREE AERO
7/29/2015,39,17126,0,MARREE AERO
7/30/2015,63,17126,0,MARREE AERO
7/31/2015,87,17126,0,MARREE AERO
8/1/2015,111,17126,0,MARREE AERO
8/2/2015,135,17126,0,MARREE AERO
8/3/2015,159,17126,0,MARREE AERO
7/26/2015,-33,32040,0,TOWNSVILLE AERO
7/27/2015,-9,32040,0,TOWNSVILLE AERO
7/28/2015,15,32040,0,TOWNSVILLE AERO
7/29/2015,39,32040,0,TOWNSVILLE AERO
7/30/2015,63,32040,0,TOWNSVILLE AERO
7/31/2015,87,32040,0,TOWNSVILLE AERO
8/1/2015,111,32040,0,TOWNSVILLE AERO
8/2/2015,135,32040,0,TOWNSVILLE AERO
8/3/2015,159,32040,0,TOWNSVILLE AERO
7/27/2015,-33,14015,0,DARWIN AIRPORT
7/28/2015,-9,14015,0,DARWIN AIRPORT
7/29/2015,15,14015,0,DARWIN AIRPORT
7/30/2015,39,14015,0,DARWIN AIRPORT
7/31/2015,63,14015,0,DARWIN AIRPORT
8/1/2015,87,14015,0,DARWIN AIRPORT
8/2/2015,111,14015,0,DARWIN AIRPORT
8/3/2015,135,14015,0,DARWIN AIRPORT
8/4/2015,159,14015,0,DARWIN AIRPORT
7/27/2015,-33,17126,0,MARREE AERO
7/28/2015,-9,17126,0,MARREE AERO
7/29/2015,15,17126,0,MARREE AERO
7/30/2015,39,17126,0,MARREE AERO
7/31/2015,63,17126,0,MARREE AERO
8/1/2015,87,17126,0,MARREE AERO
8/2/2015,111,17126,0,MARREE AERO
8/3/2015,135,17126,0,MARREE AERO
8/4/2015,159,17126,0,MARREE AERO
7/27/2015,-33,32040,0,TOWNSVILLE AERO
7/28/2015,-9,32040,0,TOWNSVILLE AERO
7/29/2015,15,32040,0,TOWNSVILLE AERO
7/30/2015,39,32040,0,TOWNSVILLE AERO
7/31/2015,63,32040,0,TOWNSVILLE AERO
8/1/2015,87,32040,0,TOWNSVILLE AERO
8/2/2015,111,32040,0,TOWNSVILLE AERO
8/3/2015,135,32040,0,TOWNSVILLE AERO
8/4/2015,159,32040,0,TOWNSVILLE AERO
7/28/2015,-33,14015,0,DARWIN AIRPORT
7/29/2015,-9,14015,0,DARWIN AIRPORT
7/30/2015,15,14015,0,DARWIN AIRPORT
7/31/2015,39,14015,0,DARWIN AIRPORT
8/1/2015,63,14015,0,DARWIN AIRPORT
8/2/2015,87,14015,0,DARWIN AIRPORT
8/3/2015,111,14015,0,DARWIN AIRPORT
8/4/2015,135,14015,0,DARWIN AIRPORT
8/5/2015,159,14015,0,DARWIN AIRPORT
7/28/2015,-33,17126,0,MARREE AERO
7/29/2015,-9,17126,0,MARREE AERO
7/30/2015,15,17126,0,MARREE AERO
7/31/2015,39,17126,0,MARREE AERO
8/1/2015,63,17126,0,MARREE AERO
8/2/2015,87,17126,0,MARREE AERO
8/3/2015,111,17126,0,MARREE AERO
8/4/2015,135,17126,0,MARREE AERO
8/5/2015,159,17126,0,MARREE AERO
7/28/2015,-33,32040,0,TOWNSVILLE AERO
7/29/2015,-9,32040,0,TOWNSVILLE AERO
7/30/2015,15,32040,0,TOWNSVILLE AERO
7/31/2015,39,32040,0,TOWNSVILLE AERO
8/1/2015,63,32040,0,TOWNSVILLE AERO
8/2/2015,87,32040,0,TOWNSVILLE AERO
8/3/2015,111,32040,0,TOWNSVILLE AERO
8/4/2015,135,32040,0,TOWNSVILLE AERO
8/5/2015,159,32040,0,TOWNSVILLE AERO
7/29/2015,-33,14015,0,DARWIN AIRPORT
7/30/2015,-9,14015,0,DARWIN AIRPORT
7/31/2015,15,14015,0,DARWIN AIRPORT
8/1/2015,39,14015,0,DARWIN AIRPORT
8/2/2015,63,14015,0,DARWIN AIRPORT
8/3/2015,87,14015,0,DARWIN AIRPORT
8/4/2015,111,14015,0,DARWIN AIRPORT
8/5/2015,135,14015,0,DARWIN AIRPORT
8/6/2015,159,14015,0,DARWIN AIRPORT
7/29/2015,-33,17126,0,MARREE AERO
7/30/2015,-9,17126,0,MARREE AERO
7/31/2015,15,17126,0,MARREE AERO
8/1/2015,39,17126,0,MARREE AERO
8/2/2015,63,17126,0,MARREE AERO
8/3/2015,87,17126,0,MARREE AERO
8/4/2015,111,17126,0,MARREE AERO
8/5/2015,135,17126,0,MARREE AERO
8/6/2015,159,17126,0,MARREE AERO
7/29/2015,-33,32040,0,TOWNSVILLE AERO
7/30/2015,-9,32040,0,TOWNSVILLE AERO
7/31/2015,15,32040,0,TOWNSVILLE AERO
8/1/2015,39,32040,0,TOWNSVILLE AERO
8/2/2015,63,32040,0,TOWNSVILLE AERO
8/3/2015,87,32040,0,TOWNSVILLE AERO
8/4/2015,111,32040,0,TOWNSVILLE AERO
8/5/2015,135,32040,0,TOWNSVILLE AERO
8/6/2015,159,32040,0,TOWNSVILLE AERO
7/30/2015,-33,14015,0,DARWIN AIRPORT
7/31/2015,-9,14015,0,DARWIN AIRPORT
8/1/2015,15,14015,0,DARWIN AIRPORT
8/2/2015,39,14015,0,DARWIN AIRPORT
8/3/2015,63,14015,0,DARWIN AIRPORT
8/4/2015,87,14015,0,DARWIN AIRPORT
8/5/2015,111,14015,0,DARWIN AIRPORT
8/6/2015,135,14015,0,DARWIN AIRPORT
8/7/2015,159,14015,0,DARWIN AIRPORT
7/30/2015,-33,17126,0,MARREE AERO
7/31/2015,-9,17126,0,MARREE AERO
8/1/2015,15,17126,0,MARREE AERO
8/2/2015,39,17126,0,MARREE AERO
8/3/2015,63,17126,0,MARREE AERO
8/4/2015,87,17126,0,MARREE AERO
8/5/2015,111,17126,0,MARREE AERO
8/6/2015,135,17126,0,MARREE AERO
8/7/2015,159,17126,0,MARREE AERO
7/30/2015,-33,32040,0,TOWNSVILLE AERO
7/31/2015,-9,32040,0,TOWNSVILLE AERO
8/1/2015,15,32040,0,TOWNSVILLE AERO
8/2/2015,39,32040,0,TOWNSVILLE AERO
8/3/2015,63,32040,0,TOWNSVILLE AERO
8/4/2015,87,32040,0,TOWNSVILLE AERO
8/5/2015,111,32040,0,TOWNSVILLE AERO
8/6/2015,135,32040,0,TOWNSVILLE AERO
8/7/2015,159,32040,0,TOWNSVILLE AERO
7/31/2015,-33,14015,0,DARWIN AIRPORT
8/1/2015,-9,14015,0,DARWIN AIRPORT
8/2/2015,15,14015,0,DARWIN AIRPORT
8/3/2015,39,14015,0,DARWIN AIRPORT
8/4/2015,63,14015,0,DARWIN AIRPORT
8/5/2015,87,14015,0,DARWIN AIRPORT
8/6/2015,111,14015,0,DARWIN AIRPORT
8/7/2015,135,14015,0,DARWIN AIRPORT
8/8/2015,159,14015,0,DARWIN AIRPORT
7/31/2015,-33,17126,0,MARREE AERO
8/1/2015,-9,17126,0,MARREE AERO
8/2/2015,15,17126,0,MARREE AERO
8/3/2015,39,17126,0,MARREE AERO
8/4/2015,63,17126,0,MARREE AERO
8/5/2015,87,17126,0,MARREE AERO
8/6/2015,111,17126,0,MARREE AERO
8/7/2015,135,17126,0,MARREE AERO
8/8/2015,159,17126,0,MARREE AERO
7/31/2015,-33,32040,0,TOWNSVILLE AERO
8/1/2015,-9,32040,0,TOWNSVILLE AERO
8/2/2015,15,32040,0,TOWNSVILLE AERO
8/3/2015,39,32040,0,TOWNSVILLE AERO
8/4/2015,63,32040,0,TOWNSVILLE AERO
8/5/2015,87,32040,0,TOWNSVILLE AERO
8/6/2015,111,32040,0,TOWNSVILLE AERO
8/7/2015,135,32040,0,TOWNSVILLE AERO
8/8/2015,159,32040,0,TOWNSVILLE AERO
8/1/2015,-33,14015,0,DARWIN AIRPORT
8/2/2015,-9,14015,0,DARWIN AIRPORT
8/3/2015,15,14015,0,DARWIN AIRPORT
8/4/2015,39,14015,0,DARWIN AIRPORT
8/5/2015,63,14015,0,DARWIN AIRPORT
8/6/2015,87,14015,0,DARWIN AIRPORT
8/7/2015,111,14015,0,DARWIN AIRPORT
8/8/2015,135,14015,0,DARWIN AIRPORT
8/9/2015,159,14015,0,DARWIN AIRPORT
8/1/2015,-33,17126,0,MARREE AERO
8/2/2015,-9,17126,0,MARREE AERO
8/3/2015,15,17126,0,MARREE AERO
8/4/2015,39,17126,0,MARREE AERO
8/5/2015,63,17126,0,MARREE AERO
8/6/2015,87,17126,0,MARREE AERO
8/7/2015,111,17126,0,MARREE AERO
8/8/2015,135,17126,0,MARREE AERO
8/9/2015,159,17126,0,MARREE AERO
8/1/2015,-33,32040,0,TOWNSVILLE AERO
8/2/2015,-9,32040,0,TOWNSVILLE AERO
8/3/2015,15,32040,0,TOWNSVILLE AERO
8/4/2015,39,32040,0,TOWNSVILLE AERO
8/5/2015,63,32040,0,TOWNSVILLE AERO
8/6/2015,87,32040,0,TOWNSVILLE AERO
8/7/2015,111,32040,0,TOWNSVILLE AERO
8/8/2015,135,32040,0,TOWNSVILLE AERO
8/9/2015,159,32040,0,TOWNSVILLE AERO
8/2/2015,-33,14015,0,DARWIN AIRPORT
8/3/2015,-9,14015,0,DARWIN AIRPORT
8/4/2015,15,14015,0,DARWIN AIRPORT
8/5/2015,39,14015,0,DARWIN AIRPORT
8/6/2015,63,14015,0,DARWIN AIRPORT
8/7/2015,87,14015,0,DARWIN AIRPORT
8/8/2015,111,14015,0,DARWIN AIRPORT
8/9/2015,135,14015,0,DARWIN AIRPORT
8/10/2015,159,14015,0,DARWIN AIRPORT
8/2/2015,-33,17126,0,MARREE AERO
8/3/2015,-9,17126,0,MARREE AERO
8/4/2015,15,17126,0,MARREE AERO
8/5/2015,39,17126,0,MARREE AERO
8/6/2015,63,17126,0,MARREE AERO
8/7/2015,87,17126,0,MARREE AERO
8/8/2015,111,17126,0,MARREE AERO
8/9/2015,135,17126,0,MARREE AERO
8/10/2015,159,17126,0,MARREE AERO
8/2/2015,-33,32040,0,TOWNSVILLE AERO
8/3/2015,-9,32040,0,TOWNSVILLE AERO
8/4/2015,15,32040,0,TOWNSVILLE AERO
8/5/2015,39,32040,0,TOWNSVILLE AERO
8/6/2015,63,32040,0,TOWNSVILLE AERO
8/7/2015,87,32040,0,TOWNSVILLE AERO
8/8/2015,111,32040,0,TOWNSVILLE AERO
8/9/2015,135,32040,0,TOWNSVILLE AERO
8/10/2015,159,32040,0,TOWNSVILLE AERO
8/3/2015,-33,14015,0,DARWIN AIRPORT
8/4/2015,-9,14015,0,DARWIN AIRPORT
8/5/2015,15,14015,0,DARWIN AIRPORT
8/6/2015,39,14015,0,DARWIN AIRPORT
8/7/2015,63,14015,0,DARWIN AIRPORT
8/8/2015,87,14015,0,DARWIN AIRPORT
8/9/2015,111,14015,0,DARWIN AIRPORT
8/10/2015,135,14015,0,DARWIN AIRPORT
8/11/2015,159,14015,0,DARWIN AIRPORT
8/3/2015,-33,17126,0,MARREE AERO
8/4/2015,-9,17126,0,MARREE AERO
8/5/2015,15,17126,0,MARREE AERO
8/6/2015,39,17126,0,MARREE AERO
8/7/2015,63,17126,0,MARREE AERO
8/8/2015,87,17126,0,MARREE AERO
8/9/2015,111,17126,0,MARREE AERO
8/10/2015,135,17126,0,MARREE AERO
8/11/2015,159,17126,0,MARREE AERO
8/3/2015,-33,32040,0,TOWNSVILLE AERO
8/4/2015,-9,32040,0,TOWNSVILLE AERO
8/5/2015,15,32040,0,TOWNSVILLE AERO
8/6/2015,39,32040,0,TOWNSVILLE AERO
8/7/2015,63,32040,0,TOWNSVILLE AERO
8/8/2015,87,32040,0,TOWNSVILLE AERO
8/9/2015,111,32040,0,TOWNSVILLE AERO
8/10/2015,135,32040,0,TOWNSVILLE AERO
8/11/2015,159,32040,0,TOWNSVILLE AERO
8/4/2015,-33,14015,0,DARWIN AIRPORT
8/5/2015,-9,14015,0,DARWIN AIRPORT
8/6/2015,15,14015,0,DARWIN AIRPORT
8/7/2015,39,14015,0,DARWIN AIRPORT
8/8/2015,63,14015,0,DARWIN AIRPORT
8/9/2015,87,14015,0,DARWIN AIRPORT
8/10/2015,111,14015,0,DARWIN AIRPORT
8/11/2015,135,14015,0,DARWIN AIRPORT
8/12/2015,159,14015,0,DARWIN AIRPORT
8/4/2015,-33,17126,0,MARREE AERO
8/5/2015,-9,17126,0,MARREE AERO
8/6/2015,15,17126,0,MARREE AERO
8/7/2015,39,17126,0,MARREE AERO
8/8/2015,63,17126,0,MARREE AERO
8/9/2015,87,17126,0,MARREE AERO
8/10/2015,111,17126,0,MARREE AERO
8/11/2015,135,17126,0,MARREE AERO
8/12/2015,159,17126,0,MARREE AERO
8/4/2015,-33,32040,0,TOWNSVILLE AERO
8/5/2015,-9,32040,0,TOWNSVILLE AERO
8/6/2015,15,32040,0,TOWNSVILLE AERO
8/7/2015,39,32040,0,TOWNSVILLE AERO
8/8/2015,63,32040,0,TOWNSVILLE AERO
8/9/2015,87,32040,0,TOWNSVILLE AERO
8/10/2015,111,32040,0,TOWNSVILLE AERO
8/11/2015,135,32040,0,TOWNSVILLE AERO
8/12/2015,159,32040,0,TOWNSVILLE AERO
8/5/2015,-33,14015,0,DARWIN AIRPORT
8/6/2015,-9,14015,0,DARWIN AIRPORT
8/7/2015,15,14015,0,DARWIN AIRPORT
8/8/2015,39,14015,0,DARWIN AIRPORT
8/9/2015,63,14015,0,DARWIN AIRPORT
8/10/2015,87,14015,0,DARWIN AIRPORT
8/11/2015,111,14015,0,DARWIN AIRPORT
8/12/2015,135,14015,0,DARWIN AIRPORT
8/13/2015,159,14015,0,DARWIN AIRPORT
8/5/2015,-33,17126,0,MARREE AERO
8/6/2015,-9,17126,0,MARREE AERO
8/7/2015,15,17126,0,MARREE AERO
8/8/2015,39,17126,0,MARREE AERO
8/9/2015,63,17126,0,MARREE AERO
8/10/2015,87,17126,0,MARREE AERO
8/11/2015,111,17126,0,MARREE AERO
8/12/2015,135,17126,0,MARREE AERO
8/13/2015,159,17126,0,MARREE AERO
8/5/2015,-33,32040,0,TOWNSVILLE AERO
8/6/2015,-9,32040,0,TOWNSVILLE AERO
8/7/2015,15,32040,0,TOWNSVILLE AERO
8/8/2015,39,32040,0,TOWNSVILLE AERO
8/9/2015,63,32040,0,TOWNSVILLE AERO
8/10/2015,87,32040,0,TOWNSVILLE AERO
8/11/2015,111,32040,0,TOWNSVILLE AERO
8/12/2015,135,32040,0,TOWNSVILLE AERO
8/13/2015,159,32040,0,TOWNSVILLE AERO
8/6/2015,-33,14015,0,DARWIN AIRPORT
8/7/2015,-9,14015,0,DARWIN AIRPORT
8/8/2015,15,14015,0,DARWIN AIRPORT
8/9/2015,39,14015,0,DARWIN AIRPORT
8/10/2015,63,14015,0,DARWIN AIRPORT
8/11/2015,87,14015,0,DARWIN AIRPORT
8/12/2015,111,14015,0,DARWIN AIRPORT
8/13/2015,135,14015,0,DARWIN AIRPORT
8/14/2015,159,14015,0,DARWIN AIRPORT
8/6/2015,-33,17126,0,MARREE AERO
8/7/2015,-9,17126,0,MARREE AERO
8/8/2015,15,17126,0,MARREE AERO
8/9/2015,39,17126,0,MARREE AERO
8/10/2015,63,17126,0,MARREE AERO
8/11/2015,87,17126,0,MARREE AERO
8/12/2015,111,17126,0,MARREE AERO
8/13/2015,135,17126,0,MARREE AERO
8/14/2015,159,17126,0,MARREE AERO
8/6/2015,-33,32040,0,TOWNSVILLE AERO
8/7/2015,-9,32040,0,TOWNSVILLE AERO
8/8/2015,15,32040,0,TOWNSVILLE AERO
8/9/2015,39,32040,0,TOWNSVILLE AERO
8/10/2015,63,32040,0,TOWNSVILLE AERO
8/11/2015,87,32040,0,TOWNSVILLE AERO
8/12/2015,111,32040,0,TOWNSVILLE AERO
8/13/2015,135,32040,0,TOWNSVILLE AERO
8/14/2015,159,32040,0,TOWNSVILLE AERO
8/7/2015,-33,14015,0,DARWIN AIRPORT
8/8/2015,-9,14015,0,DARWIN AIRPORT
8/9/2015,15,14015,0,DARWIN AIRPORT
8/10/2015,39,14015,0,DARWIN AIRPORT
8/11/2015,63,14015,0,DARWIN AIRPORT
8/12/2015,87,14015,0,DARWIN AIRPORT
8/13/2015,111,14015,0,DARWIN AIRPORT
8/14/2015,135,14015,0,DARWIN AIRPORT
8/15/2015,159,14015,0,DARWIN AIRPORT
8/7/2015,-33,17126,0,MARREE AERO
8/8/2015,-9,17126,0,MARREE AERO
8/9/2015,15,17126,0,MARREE AERO
8/10/2015,39,17126,0,MARREE AERO
8/11/2015,63,17126,0,MARREE AERO
8/12/2015,87,17126,0,MARREE AERO
8/13/2015,111,17126,0,MARREE AERO
8/14/2015,135,17126,0,MARREE AERO
8/15/2015,159,17126,0,MARREE AERO
8/7/2015,-33,32040,0,TOWNSVILLE AERO
8/8/2015,-9,32040,0,TOWNSVILLE AERO
8/9/2015,15,32040,0,TOWNSVILLE AERO
8/10/2015,39,32040,0,TOWNSVILLE AERO
8/11/2015,63,32040,0,TOWNSVILLE AERO
